id;view;wing;side;A_wing
EL43158;V;Ant;d;492814.0
EL75609;V;Ant;g;492617.5
EL75587;V;Post;d;492510.0
EL43145;V;Post;g;492446.0
EL75712;D;Post;g;492324.5
EL75698;D;Post;g;492142.5
EL75348;D;Post;g;492112.0
ACC0129;D;Ant;d;492102.0
EL75356;V;Ant;g;492014.0
ACC0095;V;Ant;g;491912.5
EL72550;V;Ant;g;491761.0
ACC0132;V;Ant;g;491586.0
EL75726;D;Ant;g;491574.0
ACC0266;V;Ant;g;491503.5
EL43206;D;Post;d;491309.5
ACC0004;V;Post;d;491278.0
ACC0209;D;Post;g;491251.0
EL72575;D;Ant;g;491025.5
EL43208;V;Post;d;490756.0
ACC0414;D;Ant;g;490702.5
ACC0330;V;Ant;g;490650.5
EL43247;D;Post;g;490610.5
ACC0397;D;Post;d;490608.5
EL43213;V;Ant;d;490509.5
EL43144;D;Post;d;490468.5
EL72506;V;Ant;d;490280.5
ACC0383;D;Post;d;490212.5
ACC0394;V;Ant;g;490118.0
EL43123;V;Post;g;490015.5
EL75398;D;Ant;g;490005.0
ACC0392;D;Post;g;489998.0
EL75644;D;Ant;g;489937.5
EL72652;V;Ant;d;489916.5
ACC0241;D;Ant;d;489765.0
ACC0286;D;Ant;d;489761.0
EL72638;V;Ant;d;489750.0
ACC0291;V;Ant;g;489643.0
ACC0267;D;Ant;g;489539.0
EL43227;D;Ant;d;489473.0
EL75598;V;Post;g;489465.5
ACC0002;V;Ant;g;489427.5
ACC0224;D;Ant;g;489280.5
ACC0007;V;Post;d;488927.0
ACC0385;V;Ant;g;488905.5
EL43206;V;Post;d;488684.0
EL75313;D;Ant;g;488598.5
EL75604;V;Ant;g;488495.5
ACC0332;V;Ant;d;488459.5
ACC0397;V;Post;d;488335.5
EL43113;V;Ant;g;488242.0
ACC0010;V;Ant;d;488240.0
EL72538;V;Ant;g;487903.0
EL43244;V;Ant;g;487864.0
EL72653;V;Ant;d;487689.0
ACC0383;V;Post;d;487644.0
ACC0196;V;Ant;d;487632.0
EL43239;D;Post;d;487459.0
EL72636;D;Post;d;487184.5
ACC0195;V;Post;d;487170.0
ACC0279;D;Ant;d;487147.0
EL72581;D;Post;d;487142.0
ACC0209;V;Post;g;487049.0
EL72735;V;Ant;g;486945.0
ACC0320;D;Ant;g;486916.0
EL75367;D;Ant;d;486559.5
EL75658;V;Ant;d;486435.5
EL75652;V;Ant;d;486221.5
EL75598;D;Post;g;486207.5
EL72570;V;Ant;g;486076.0
EL72638;D;Ant;d;486074.0
EL75377;V;Ant;g;486037.5
ACC0003;V;Post;g;485990.0
EL43144;V;Post;d;485926.5
EL72471;D;Post;g;485814.0
ACC0392;V;Post;g;485623.5
ACC0285;D;Ant;d;485610.0
EL43163;D;Ant;d;485477.5
EL75401;D;Ant;g;485451.5
EL72698;V;Post;g;485396.5
EL72690;V;Ant;d;485288.0
EL72581;V;Post;d;485246.0
EL43249;D;Ant;g;484997.5
ACC0044;V;Post;g;484881.5
ACC0044;D;Post;g;484879.0
ACC0414;V;Ant;g;484799.0
EL75621;D;Ant;g;484473.5
ACC0212;V;Ant;d;484447.5
ACC0217;D;Ant;g;484311.0
EL72471;V;Post;g;484228.0
ACC0223;V;Ant;g;484217.0
EL75695;V;Post;g;484181.5
ACC0337;D;Post;d;484097.5
EL75726;V;Ant;g;484071.5
EL43191;D;Post;d;484045.5
ACC0415;V;Ant;d;483927.5
EL75589;V;Ant;d;483832.5
EL72698;D;Post;g;483496.0
EL43114;D;Ant;g;483442.0
EL75748;D;Ant;d;483427.0
EL72691;D;Ant;d;483314.5
EL43169;D;Ant;g;483271.0
EL43189;V;Ant;d;483180.0
EL43239;V;Post;d;483125.0
EL72526;D;Post;g;482967.5
EL43118;V;Ant;d;482953.5
ACC0180;V;Ant;d;482763.0
EL43224;V;Ant;d;482674.5
ACC0337;V;Post;d;482587.5
EL72534;D;Post;d;482460.0
EL75631;D;Post;g;482259.5
ACC0346;D;Ant;g;482154.0
ACC0343;D;Ant;g;481850.0
EL72719;V;Post;d;481332.5
EL43237;V;Post;d;480955.0
EL43220;V;Ant;g;480846.5
EL75605;V;Post;g;480763.0
EL43235;V;Ant;g;480412.0
EL72719;D;Post;d;480382.0
EL75676;V;Post;g;480313.5
ACC0192;V;Ant;g;480211.5
EL75605;D;Post;g;480089.5
EL75631;V;Post;g;480074.0
ACC0172;D;Ant;g;480070.5
EL72528;V;Post;g;479999.5
EL72363;D;Ant;g;479987.0
EL43212;V;Post;g;479981.5
EL43162;D;Ant;g;479638.5
ACC0117;V;Ant;d;479479.5
EL72528;D;Post;g;479286.5
EL75518;V;Post;d;479264.0
EL72534;V;Post;d;479250.0
EL75518;D;Post;d;479238.5
EL75676;D;Post;g;479063.0
EL72731;D;Ant;d;478825.5
EL72692;V;Ant;d;478622.0
EL72526;V;Post;g;478530.0
ACC0148;D;Ant;g;478329.5
ACC0429;D;Ant;g;478316.5
EL75675;V;Post;d;478004.0
ACC0284;D;Ant;d;477950.5
ACC0138;V;Ant;g;477896.5
EL43155;V;Post;g;477892.5
ACC0099;D;Ant;g;477702.5
EL75687;D;Ant;d;477653.0
ACC0323;D;Post;d;477029.0
EL72559;V;Ant;d;476636.0
ACC0125;D;Ant;g;476624.5
EL43247;V;Post;g;476487.0
EL75675;D;Post;d;476303.0
EL75314;D;Ant;d;476162.0
EL72552;D;Ant;g;476112.0
EL75519;V;Post;d;475993.5
EL75519;D;Post;d;475917.5
EL75556;V;Ant;g;475822.5
EL75591;V;Ant;g;475756.0
EL75680;D;Ant;g;475509.0
ACC0246;D;Ant;g;475376.0
EL75586;V;Ant;g;475167.5
EL75500;V;Post;g;475055.5
EL75500;D;Post;g;475052.5
ACC0149;V;Ant;g;475013.0
EL72571;D;Ant;d;474996.0
EL72578;V;Ant;d;474781.5
EL72647;V;Ant;g;474537.0
EL75336;D;Post;d;474534.5
EL72574;D;Post;d;474531.5
ACC0144;D;Ant;d;474528.0
EL75702;V;Post;g;474513.5
ACC0347;V;Ant;d;474393.0
EL75376;V;Ant;g;474199.0
EL75336;V;Post;d;474191.5
ACC0186;D;Post;d;474187.0
ACC0323;V;Post;d;474157.5
EL75702;D;Post;g;474016.5
EL43146;V;Ant;d;473978.0
EL72541;V;Ant;d;473914.5
ACC0313;D;Ant;d;473782.0
ACC0186;V;Post;d;473701.5
EL75620;D;Ant;g;473620.0
EL75639;V;Ant;g;473323.5
ACC0094;D;Ant;d;473298.5
EL75627;V;Ant;g;473218.0
EL43134;V;Ant;g;473212.5
ACC0137;D;Ant;g;473180.0
EL75695;D;Post;g;473157.5
EL75347;V;Post;d;473030.5
EL75354;D;Ant;g;472794.5
EL72468;D;Ant;g;472781.0
EL43161;D;Ant;d;472705.0
ACC0417;V;Ant;g;472584.5
ACC0395;D;Post;d;472577.5
EL43191;V;Post;d;472485.5
EL43138;V;Ant;d;472268.5
ACC0116;D;Ant;d;472116.5
EL43221;D;Post;g;472096.5
EL43207;D;Post;d;472083.0
ACC0301;V;Ant;d;471631.0
EL75624;V;Ant;g;471613.5
EL75400;V;Ant;g;471513.5
EL75431;V;Post;d;471430.0
EL75613;V;Ant;g;471320.0
EL43246;D;Post;d;471169.0
EL75648;D;Ant;d;471157.5
ACC0305;D;Ant;d;471135.0
EL72655;V;Post;d;471118.0
ACC0204;D;Ant;g;471093.5
ACC0271;D;Ant;g;471043.5
ACC0348;V;Ant;d;471001.0
EL43111;D;Ant;g;470981.5
EL75347;D;Post;d;470889.0
EL43117;V;Ant;g;470768.5
EL72655;D;Post;d;470540.5
ACC0247;V;Ant;d;470539.5
EL72574;V;Post;d;470395.0
EL72447;V;Post;d;470355.5
EL75716;V;Post;g;470172.5
EL43160;D;Ant;d;470116.0
ACC0200;V;Post;d;470099.5
EL75431;D;Post;d;469936.0
EL43207;V;Post;d;469915.5
ACC0269;D;Ant;d;469820.5
ACC0194;V;Ant;d;469617.5
ACC0395;V;Post;d;469508.0
EL75649;D;Ant;d;469452.0
EL75734;D;Ant;g;469332.0
ACC0183;V;Post;g;469218.0
EL72447;D;Post;d;469164.5
EL75588;V;Ant;d;469132.0
EL43119;D;Ant;d;469114.0
EL75325;V;Ant;g;468925.5
EL43223;D;Post;g;468784.0
EL75373;V;Post;g;468758.0
EL75744;V;Post;d;468710.0
ACC0119;D;Ant;g;468534.0
EL43124;V;Ant;d;468470.0
EL72731;V;Ant;d;468413.5
ACC0202;D;Post;d;468019.0
EL75390;D;Ant;g;467989.0
EL72481;V;Post;g;467941.5
EL75716;D;Post;g;467835.5
EL75373;D;Post;g;467793.5
EL75601;V;Ant;d;467680.5
ACC0251;D;Ant;d;467579.0
EL72512;V;Ant;d;467557.5
EL43225;V;Ant;g;467540.5
EL72648;V;Ant;d;467367.0
EL43110;D;Ant;d;467334.5
EL43241;V;Ant;d;467086.0
EL72577;D;Ant;d;466816.0
ACC0374;D;Post;d;466650.0
ACC0342;V;Ant;d;466565.5
EL43108;V;Ant;d;466563.5
EL75574;V;Ant;d;466535.0
EL43120;V;Ant;d;466456.5
EL72459;D;Post;d;466428.0
EL43112;V;Ant;g;466339.0
EL43106;D;Post;d;466166.0
EL75715;D;Ant;g;466101.5
EL75744;D;Post;d;466059.5
EL43188;V;Ant;d;465963.0
ACC0215;V;Ant;g;465802.0
EL43117;D;Ant;g;465750.5
ACC0133;V;Ant;d;465684.5
ACC0183;D;Post;g;465639.5
EL75326;D;Ant;g;465630.0
EL72645;V;Ant;d;465507.5
EL72748;V;Ant;d;465398.5
EL43172;V;Ant;d;465397.5
ACC0418;V;Ant;g;465390.0
EL72459;V;Post;d;465169.5
EL72470;V;Post;d;465141.0
EL72481;D;Post;g;465104.5
ACC0333;D;Post;g;464890.0
EL75402;V;Ant;g;464755.5
EL75314;V;Ant;d;464558.0
ACC0218;V;Ant;g;464512.0
EL75587;V;Ant;d;464122.5
ACC0006;D;Post;g;464020.5
EL75364;D;Ant;d;463921.5
ACC0331;D;Post;g;463875.5
EL75623;D;Post;d;463801.5
EL72536;V;Ant;g;463631.0
EL75520;D;Post;g;463546.0
ACC0304;D;Ant;d;463465.0
EL75520;V;Post;g;463391.5
ACC0008;V;Ant;d;463312.5
ACC0071;D;Post;g;463025.5
EL72470;D;Post;d;462694.5
EL75647;D;Ant;d;462670.5
ACC0268;D;Ant;g;462520.0
ACC0129;V;Ant;d;462247.0
EL75615;V;Ant;g;462059.5
ACC0324;D;Post;g;462017.5
EL75619;D;Post;g;461866.0
ACC0374;V;Post;d;461279.0
EL75623;V;Post;d;461230.0
ACC0006;V;Post;g;461128.5
EL75733;D;Ant;d;461082.5
ACC0352;D;Ant;g;460988.0
EL43168;D;Post;g;460953.5
EL72732;V;Post;g;460784.0
EL75625;D;Post;g;460756.0
EL72413;D;Post;g;460698.5
ACC0324;V;Post;g;460581.5
ACC0211;D;Ant;d;460536.5
EL43106;V;Post;d;460509.5
ACC0151;D;Post;g;460386.0
EL72413;V;Post;g;460211.5
EL75619;V;Post;g;460165.0
EL43246;V;Post;d;459771.5
EL75625;V;Post;g;459576.5
ACC0071;V;Post;g;459561.5
ACC0416;D;Ant;g;459544.0
EL75720;D;Ant;d;459523.0
ACC0333;V;Post;g;459520.5
EL75602;V;Ant;d;459516.5
ACC0176;D;Ant;g;459315.0
ACC0389;D;Ant;d;459249.0
ACC0149;D;Post;g;459242.0
EL75603;V;Ant;g;459123.0
EL75739;D;Ant;g;459043.0
EL75392;V;Post;d;458970.5
ACC0428;D;Ant;g;458922.0
ACC0289;V;Ant;g;458853.5
ACC0331;V;Post;g;458829.5
ACC0310;D;Ant;d;458827.0
EL75330;V;Ant;g;458714.5
EL38908;D;Ant;d;458681.0
ACC0396;D;Post;d;458561.5
EL72717;D;Ant;g;457977.5
EL72732;D;Post;g;457779.5
ACC0005;D;Post;d;457613.5
ACC0396;V;Post;d;457605.5
EL75392;D;Post;d;457430.0
EL75389;D;Ant;d;457408.5
EL72417;D;Post;d;456941.5
ACC0202;V;Post;d;456773.5
EL72475;D;Post;d;456608.5
EL72729;D;Ant;g;456517.5
EL72549;V;Ant;g;456166.5
ACC0320;V;Ant;g;456043.5
ACC0306;D;Ant;g;455807.5
EL75610;V;Ant;d;455716.0
ACC0373;D;Ant;d;455670.5
EL43167;D;Post;d;455488.5
EL72623;D;Post;d;455329.5
EL75571;V;Post;d;455286.5
ACC0103;D;Post;d;455213.0
EL75571;D;Post;d;455075.0
EL72582;D;Post;g;455043.5
ACC0391;D;Post;d;454988.5
EL43232;D;Post;g;454855.0
EL72623;V;Post;d;454260.0
ACC0175;D;Ant;g;454242.5
ACC0201;D;Post;d;454204.5
EL72475;V;Post;d;454128.0
EL72735;V;Post;g;454108.0
EL72726;D;Post;d;454095.0
EL75622;V;Ant;d;454086.0
EL72417;V;Post;d;453922.0
ACC0101;V;Ant;d;453826.5
EL72726;V;Post;d;453796.5
EL75725;D;Post;d;453770.0
ACC0184;D;Ant;d;453569.5
EL72576;D;Post;g;453540.5
EL72576;V;Post;g;453488.0
EL75601;V;Post;d;453445.0
EL72579;D;Post;g;453441.0
ACC0009;D;Ant;g;453360.0
ACC0205;V;Ant;g;453328.0
EL72735;D;Post;g;453273.5
ACC0103;V;Post;d;453259.0
ACC0213;V;Post;d;453176.0
ACC0199;D;Post;g;453085.5
ACC0131;V;Ant;g;452974.0
ACC0190;V;Ant;d;452909.0
EL72537;D;Ant;d;452794.5
EL75604;D;Post;g;452774.0
ACC0199;V;Post;g;452708.5
EL72456;V;Ant;g;452689.5
EL43248;D;Post;g;452617.0
EL43124;D;Post;d;452575.0
ACC0262;V;Ant;g;452524.0
ACC0332;D;Post;d;452390.0
EL43168;V;Post;g;452376.0
EL43215;D;Ant;g;452349.5
EL75358;D;Post;d;452320.5
ACC0345;D;Post;d;452284.0
ACC0241;V;Ant;d;452255.0
EL43115;D;Ant;g;452181.0
ACC0005;V;Post;d;452047.0
ACC0001;V;Ant;g;452011.5
EL75626;V;Ant;d;451951.0
EL43147;V;Ant;d;451872.0
ACC0151;V;Post;g;451823.0
EL75725;V;Post;d;451652.5
ACC0391;V;Post;d;451639.0
ACC0380;D;Ant;g;451519.5
EL72521;D;Post;g;451498.5
EL43242;D;Ant;g;451427.0
EL72579;V;Post;g;451354.5
EL75574;D;Post;d;451265.0
EL72725;V;Ant;d;451246.0
EL75624;D;Post;g;451212.5
EL43109;D;Ant;g;451160.5
EL72548;V;Ant;g;451052.0
EL75658;V;Post;d;451043.0
EL75604;V;Post;g;450815.0
ACC0311;D;Ant;g;450811.5
EL75574;V;Post;d;450738.5
ACC0248;D;Ant;g;450695.0
ACC0179;D;Ant;d;450597.0
ACC0095;D;Post;g;450510.0
ACC0294;D;Ant;g;450368.5
EL75601;D;Post;d;450312.0
ACC0213;D;Post;d;450292.5
EL75402;V;Post;g;450196.0
EL75640;D;Post;d;450120.0
EL72561;D;Post;d;449965.0
EL75624;V;Post;g;449783.5
EL75396;D;Post;g;449746.0
ACC0265;V;Ant;g;449629.5
EL72505;V;Ant;d;449530.5
EL75358;V;Post;d;449486.5
ACC0166;D;Ant;g;449414.0
EL43167;V;Post;d;449409.0
EL72521;V;Post;g;449401.5
EL72582;V;Post;g;449356.5
ACC0182;D;Post;d;449248.0
EL72626;V;Post;g;449240.0
EL43156;D;Post;g;449032.0
ACC0214;D;Post;g;449001.0
ACC0222;V;Ant;d;448915.5
EL75616;V;Ant;d;448839.0
ACC0034;D;Post;g;448745.0
EL75640;V;Post;d;448725.0
EL75433;V;Ant;d;448635.0
ACC0332;V;Post;d;448506.0
ACC0341;V;Ant;g;448445.5
ACC0182;V;Post;d;448294.0
EL75324;V;Post;d;448279.0
EL75334;V;Post;g;448265.5
EL72561;V;Post;d;448216.0
ACC0128;D;Ant;g;448212.5
EL43121;D;Ant;g;448078.5
ACC0211;V;Ant;d;447942.5
EL72626;D;Post;g;447899.5
EL75621;V;Ant;g;447853.0
EL72541;D;Post;d;447809.0
EL43223;V;Post;g;447597.5
ACC0095;V;Post;g;447555.0
ACC0187;V;Post;g;447515.0
ACC0328;D;Ant;g;447502.0
EL75405;V;Ant;d;447456.0
ACC0187;D;Post;g;447444.0
EL43221;V;Post;g;447384.0
EL75433;D;Ant;d;447329.0
EL43109;V;Ant;g;447255.5
EL75658;D;Post;d;447182.5
EL43240;D;Post;d;447047.5
ACC0319;V;Ant;g;446781.0
EL75396;V;Post;g;446773.0
EL43119;V;Ant;d;446755.0
EL43156;V;Post;g;446527.5
EL75718;V;Post;d;446525.5
EL75618;V;Ant;d;446474.0
EL72398;D;Ant;d;446379.0
EL43248;V;Post;g;446353.0
ACC0311;V;Ant;g;446324.5
ACC0198;D;Post;d;446277.0
ACC0034;V;Post;g;446248.0
EL75384;V;Post;g;446107.5
EL75620;V;Ant;g;445984.0
ACC0149;V;Post;g;445914.5
ACC0191;D;Post;g;445770.0
EL75324;D;Post;d;445678.5
ACC0191;V;Post;g;445611.5
ACC0369;D;Ant;d;445608.0
EL75334;D;Post;g;445575.5
ACC0250;D;Ant;g;445419.5
EL75718;D;Post;d;445206.5
ACC0329;D;Ant;g;445193.5
EL72511;D;Post;d;445136.0
ACC0124;V;Ant;g;444862.5
ACC0345;V;Post;d;444723.0
EL75384;D;Post;g;444669.5
ACC0198;V;Post;d;444337.5
EL43211;D;Post;d;444331.0
ACC0139;V;Ant;d;444262.5
EL72509;D;Ant;g;444259.5
EL75352;D;Ant;d;444015.5
ACC0201;V;Post;d;443796.0
EL43124;V;Post;d;443780.0
EL75514;V;Post;d;443670.5
EL72691;V;Ant;d;443640.0
ACC0264;D;Ant;g;443569.5
ACC0096;D;Ant;d;443377.0
EL43227;V;Ant;d;442994.5
EL72541;V;Post;d;442817.0
EL72511;V;Post;d;442454.0
EL43229;D;Post;d;442420.5
EL72514;V;Ant;g;442417.5
EL75385;V;Post;g;442321.5
EL75740;V;Ant;g;442270.5
EL75354;V;Ant;g;442248.5
EL43162;V;Ant;g;442223.0
ACC0270;D;Ant;g;442087.5
ACC0290;V;Ant;g;442065.0
ACC0193;D;Ant;g;442012.0
EL75385;D;Post;g;441998.0
EL72572;D;Post;g;441767.5
EL75711;V;Ant;d;441160.5
EL43232;V;Post;g;440880.0
EL72717;V;Ant;g;440830.5
EL43171;D;Post;d;440771.5
EL43240;V;Post;d;440733.0
EL72727;V;Ant;g;440648.5
EL75435;D;Ant;d;440482.5
EL75365;V;Ant;d;440340.0
EL75406;D;Ant;d;440320.0
ACC0170;V;Ant;d;440274.0
EL72572;V;Post;g;439874.5
ACC0427;D;Ant;g;439636.0
ACC0384;D;Post;d;439602.0
EL75711;V;Post;d;439235.5
EL75711;D;Post;d;439189.5
EL75313;V;Ant;g;438849.0
ACC0277;D;Ant;g;438837.0
ACC0313;V;Ant;d;438804.5
EL75322;V;Post;g;438720.5
EL75650;D;Ant;g;438652.5
ACC0304;V;Ant;d;438646.5
EL43249;V;Ant;g;438615.0
ACC0419;D;Post;d;438403.0
EL72515;V;Post;g;438364.0
EL75715;V;Ant;g;438344.0
EL75402;D;Post;g;438065.5
ACC0368;D;Ant;d;437982.5
EL43211;V;Post;d;437889.5
EL75649;V;Ant;d;437689.0
EL75514;D;Post;d;437646.0
EL75346;V;Post;g;437556.5
ACC0318;D;Ant;g;437545.0
EL43171;V;Post;d;437542.0
ACC0413;V;Ant;d;437463.0
EL72515;D;Post;g;437434.5
ACC0185;D;Post;d;437134.5
EL43161;V;Ant;d;437102.0
EL75747;V;Post;g;437060.0
EL75312;D;Ant;d;437031.0
ACC0185;V;Post;d;436854.0
ACC0171;V;Ant;d;436701.0
EL43141;V;Ant;g;436616.0
ACC0028;D;Post;d;436350.0
ACC0178;D;Ant;g;436299.0
EL72436;D;Post;d;436276.5
ACC0300;D;Ant;d;436104.5
ACC0305;V;Ant;d;436037.5
EL43159;V;Ant;d;436007.5
ACC0393;V;Ant;d;435662.5
ACC0225;D;Ant;g;435612.0
EL43116;D;Post;d;435545.5
ACC0092;V;Ant;g;435379.5
EL75382;D;Post;d;435107.0
ACC0216;D;Post;d;435082.0
ACC0150;V;Ant;g;434886.0
EL75617;D;Ant;g;434778.0
ACC0307;D;Ant;d;434652.5
ACC0384;V;Post;d;434649.5
EL75741;V;Post;d;434594.0
EL72436;V;Post;d;434491.0
EL75322;D;Post;g;434479.0
EL75382;V;Post;d;434409.5
EL75389;V;Ant;d;434252.5
EL72414;V;Post;g;434079.5
EL72414;D;Post;g;434025.0
ACC0028;V;Post;d;433634.5
EL75741;D;Post;d;433492.5
ACC0315;D;Ant;d;433378.5
ACC0419;V;Post;d;433296.0
ACC0009;V;Ant;g;432743.5
EL75318;D;Post;g;432732.0
ACC0288;D;Post;d;432668.0
ACC0159;D;Ant;g;432640.0
EL72573;V;Ant;g;432494.5
EL75346;D;Post;g;432368.0
EL72729;V;Ant;g;432306.0
EL72577;V;Ant;d;432271.0
ACC0415;D;Post;d;432013.0
EL72575;V;Ant;g;431897.0
EL75687;V;Ant;d;431434.0
EL75746;V;Post;g;431271.5
EL75660;V;Ant;g;431152.5
EL43110;V;Ant;d;430963.0
ACC0412;D;Post;g;430945.5
EL75337;V;Post;d;430902.0
EL72645;V;Post;d;430834.5
ACC0415;V;Post;d;430583.5
EL75344;D;Ant;g;430573.0
ACC0321;V;Ant;g;430410.5
EL72730;D;Ant;g;430314.5
EL72503;V;Post;d;430312.5
ACC0197;V;Ant;g;430264.5
ACC0288;V;Post;d;430122.0
ACC0375;D;Post;d;430083.5
EL43169;V;Ant;g;430074.5
ACC0284;V;Ant;d;430050.0
EL75367;V;Ant;d;430031.0
ACC0388;D;Ant;g;429991.0
ACC0214;V;Post;g;429642.0
EL43160;V;Ant;d;429552.5
EL43116;V;Post;d;429474.5
EL43236;D;Ant;g;429446.0
EL72728;D;Post;g;429366.5
EL43184;D;Post;g;429206.5
ACC0181;V;Post;d;429128.0
EL72728;V;Post;g;429120.5
ACC0322;D;Ant;g;428822.0
EL75747;D;Post;g;428627.5
EL43243;D;Post;d;428592.0
EL72504;D;Post;g;428479.5
EL75328;D;Ant;d;428476.5
EL75701;V;Post;d;428457.0
EL75508;D;Post;d;428443.5
EL75337;D;Post;d;428345.0
ACC0181;D;Post;d;428008.5
EL72503;D;Post;d;427947.5
ACC0001;D;Post;g;427921.0
EL75748;V;Ant;d;427889.5
EL75746;D;Post;g;427814.5
EL43184;V;Post;g;427499.0
EL43157;D;Post;g;427494.0
ACC0390;D;Ant;g;427398.5
ACC0237;D;Ant;g;427362.5
ACC0346;V;Ant;g;427166.0
EL43127;D;Ant;d;426879.0
ACC0327;D;Ant;g;426828.5
EL75727;D;Post;g;426555.0
ACC0412;V;Post;g;426500.0
EL43114;V;Ant;g;426497.5
EL75613;D;Post;g;426262.0
ACC0375;V;Post;d;426244.5
EL43229;V;Post;d;426106.0
EL75508;V;Post;d;426089.5
ACC0286;V;Ant;d;426089.0
EL75701;D;Post;d;425946.5
EL72560;V;Post;g;425739.0
EL72504;V;Post;g;425737.0
ACC0169;V;Ant;g;425624.5
EL75585;V;Ant;d;425543.0
EL75372;D;Post;g;425436.5
ACC0312;V;Ant;g;425250.0
EL75355;D;Post;d;425066.0
EL75700;V;Ant;d;425039.5
EL43209;D;Post;d;424918.5
EL75372;V;Post;g;424902.0
ACC0174;D;Ant;g;424766.5
EL75355;V;Post;d;424562.0
EL75613;V;Post;g;424517.5
ACC0099;V;Ant;g;424514.5
EL75364;V;Ant;d;424317.5
ACC0302;D;Ant;d;423967.0
EL72363;V;Ant;g;423942.0
EL75370;V;Post;g;423931.5
ACC0179;V;Ant;d;423792.5
ACC0193;V;Ant;g;423689.5
ACC0342;D;Post;d;423632.5
EL72570;D;Post;g;423479.0
EL43121;V;Ant;g;423430.5
EL72468;V;Ant;g;423102.0
ACC0123;D;Ant;d;423007.5
EL75736;V;Post;d;422966.0
EL75739;V;Ant;g;422797.5
EL72727;D;Ant;g;422773.0
EL75370;D;Post;g;422740.0
EL43209;V;Post;d;422608.0
EL75630;D;Post;d;422499.5
ACC0196;D;Post;d;422441.5
EL43220;D;Post;g;422397.5
EL75556;D;Post;g;421933.0
EL43243;V;Post;d;421725.0
EL72483;D;Post;g;421544.5
EL75630;V;Post;d;421517.5
ACC0196;V;Post;d;421404.0
ACC0204;V;Ant;g;421276.0
ACC0168;D;Ant;g;421189.5
EL75736;D;Post;d;421128.0
EL43135;D;Ant;d;420999.5
ACC0216;V;Post;d;420984.5
EL75325;V;Post;g;420954.0
ACC0261;D;Post;g;420851.5
EL72537;V;Post;d;420812.0
ACC0230;D;Ant;g;420811.0
ACC0372;D;Ant;d;420793.0
EL72359;V;Ant;g;420784.0
EL75622;D;Post;d;420750.5
ACC0188;V;Ant;g;420748.0
EL72560;D;Post;g;420682.5
EL72537;D;Post;d;420669.0
ACC0105;D;Ant;g;420538.5
EL75704;D;Post;d;420463.0
ACC0001;V;Post;g;420449.5
ACC0404;D;Ant;d;420366.5
EL75622;V;Post;d;420243.5
EL75356;V;Post;g;420056.0
EL72570;V;Post;g;420005.0
EL72555;V;Post;g;419925.0
EL75628;V;Post;d;419737.5
ACC0310;V;Ant;d;419659.0
ACC0142;D;Ant;d;419653.0
EL75435;V;Ant;d;419518.0
EL72627;D;Post;d;419493.5
EL72483;V;Post;g;419468.5
EL72502;D;Post;d;419359.0
ACC0240;D;Ant;d;419317.5
EL75727;V;Post;g;419282.0
ACC0178;V;Ant;g;419163.5
ACC0429;V;Ant;g;418902.0
EL72516;V;Post;d;418762.0
EL72627;V;Post;d;418742.5
ACC0114;D;Ant;d;418603.0
EL75395;D;Ant;d;418560.5
ACC0239;D;Ant;g;418513.5
EL75352;V;Ant;d;418390.0
EL75589;V;Post;d;418356.0
EL75390;V;Ant;g;418355.5
EL72558;V;Post;d;418315.5
EL75556;V;Post;g;418310.0
EL72555;D;Post;g;418295.0
ACC0137;V;Ant;g;418115.5
ACC0342;V;Post;d;418062.5
EL43245;D;Post;g;417819.0
EL72645;D;Post;d;417758.5
EL75325;D;Post;g;417627.5
EL72516;D;Post;d;417428.0
EL43111;V;Ant;g;417408.5
ACC0292;D;Ant;g;417404.0
EL75627;V;Post;g;417189.5
EL75356;D;Post;g;417181.0
EL75627;D;Post;g;416889.5
EL72502;V;Post;d;416877.5
EL75648;V;Ant;d;416811.5
ACC0386;D;Ant;d;416787.5
ACC0417;D;Post;g;416767.0
EL43105;V;Post;g;416593.0
EL75628;D;Post;d;416520.0
ACC0261;V;Post;g;416514.0
ACC0173;D;Ant;g;416457.0
ACC0373;V;Ant;d;416432.5
EL75391;V;Ant;d;416131.0
ACC0330;D;Post;g;416103.0
EL75318;V;Post;g;416065.0
ACC0184;V;Ant;d;415703.0
EL72558;D;Post;d;415689.5
EL75720;V;Ant;d;415654.0
EL75609;V;Post;g;415441.0
EL75621;D;Post;g;415423.0
EL75343;D;Ant;g;415419.0
EL75657;V;Ant;d;415370.0
ACC0416;V;Ant;g;415280.5
ACC0224;V;Ant;g;415187.0
ACC0356;D;Ant;d;415104.5
EL43105;D;Post;g;415005.5
EL75589;D;Post;d;414731.5
ACC0385;D;Post;g;414624.5
ACC0426;V;Ant;g;414552.0
ACC0285;V;Ant;d;414457.0
ACC0097;V;Ant;g;414358.0
ACC0159;V;Ant;g;414280.5
EL43127;V;Ant;d;414174.0
ACC0217;V;Ant;g;414162.5
EL43157;V;Post;g;413861.5
EL75700;D;Ant;d;413745.5
EL72428;D;Post;d;413653.5
ACC0128;V;Ant;g;413621.5
EL72718;V;Post;g;413579.0
EL43163;V;Ant;d;413559.5
ACC0277;V;Ant;g;413556.0
EL72731;D;Post;d;413488.0
EL72512;D;Post;d;413158.0
EL72512;V;Post;d;413044.5
ACC0417;V;Post;g;412989.0
EL43242;V;Ant;g;412820.0
