id;view;wing;side;x;y;minor_axis;major_axis;distance_contours;distance_CU2;A_wing
EL72529;D;Post;g;292.5016174;320.8962402;7.844633579;11.4611702;51.42903355;282.9450222;17162
EL72529;D;Post;g;292.5057068;303.8562927;11.53219509;13.4761076;52.26761393;269.3657294;17162
EL72529;D;Post;g;306.2871399;258.1523743;5.793950081;10.28185463;10.15237427;225.6225569;17162
EL72529;D;Post;g;280.9043274;263.9715881;10.27087879;17.95701218;15.25069077;247.5506554;17162
EL72529;D;Post;g;330.3257141;356.1170654;7.943752766;10.0318327;12.47928143;293.6160413;17162
EL72529;V;Ant;g;343.1933289;184.7933807;13.45522308;20.18660927;13.15145406;;18284
EL72529;V;Ant;g;262.309906;182.6703186;8.171269417;10.52735806;32.01255011;;18284
EL72529;V;Ant;g;315.6015015;179.1528473;12.98170376;18.69031906;32.95505081;;18284
EL72529;V;Ant;g;308.6515503;141.6841583;8.088644028;12.38759995;12.75097942;;18284
EL72529;V;Ant;g;250.1992493;105.3718796;7.784550667;14.77047348;11.71169714;;18284
EL72529;V;Post;g;332.6082458;348.34198;7.897989273;12.82444954;11.51235322;285.6318658;17021
EL72529;V;Post;g;323.9146118;333.6616211;8.337630272;12.22634697;26.1757663;276.7006995;17021
EL72529;V;Post;g;299.2792664;319.3869934;9.423666;13.82043552;54.63991709;277.7682287;17021
EL72529;V;Post;g;281.2730103;313.4936523;9.498476982;13.98317909;45.99344611;283.9029923;17021
EL72529;V;Post;g;283.8563232;293.5896301;6.777256966;8.326450348;38.47828148;266.98402;17021
EL72529;V;Post;g;344.5052185;270.1688843;11.19310093;14.03172874;23.16888428;211.6589471;17021
EL72529;V;Post;g;281.831543;344.3762817;12.80100632;23.26730919;33.22309576;308.2456163;17021
EL72529;V;Post;g;356.8067322;311.2799072;8.918790817;11.51451874;10.59666384;241.7387042;17021
EL72529;V;Post;g;356.4445801;293.9215088;5.197009087;8.629619598;21.09807719;226.3019731;17021
EL72529;V;Post;g;302.4711304;266.3565979;15.09967899;23.77687645;15.3565979;234.2559643;17021
EL72529;V;Post;g;339.6069031;255.4829559;4.497188568;9.757699966;8.596584228;202.3383332;17021
EL72530;D;Ant;g;258.4141541;203.7637177;11.45105171;20.82759666;16.53135421;;21882
EL72530;D;Ant;g;252.5649567;180.1318359;9.472284317;12.52941513;18.58524481;;21882
EL72530;D;Ant;g;258.4150696;156.0401917;11.05246067;12.90050125;21.41506958;;21882
EL72530;D;Ant;g;352.4677734;155.2019958;12.28786182;24.58256912;18.49401185;;21882
EL72530;D;Ant;g;323.4912109;148.203476;16.60123634;20.71115303;35.89935059;;21882
EL72530;D;Ant;g;258.7368774;134.9429626;7.364592075;8.750601768;17.76192557;;21882
EL72530;D;Ant;g;283.5754395;103.7858887;13.51007366;22.7478714;33.42455973;;21882
EL72530;D;Ant;g;308.5744019;98.52520752;14.24058342;26.86311913;13.4004283;;21882
EL72530;D;Ant;g;270.1956177;84.27574158;8.594068527;11.1148262;25.21015876;;21882
EL72530;D;Ant;g;260.1948853;64.2707901;6.784417152;13.30219936;10.42821023;;21882
EL72530;D;Post;g;258.0334778;293.5358276;18.23698044;25.11959648;16.38843228;275.2695377;16450
EL72530;D;Post;g;267.7023315;267.3229065;16.3171196;19.65341377;14.86708839;250.9946807;16450
EL72530;D;Post;g;292.934082;359.5047302;10.32000637;20.67029953;16.03682868;301.7503211;16450
EL72530;D;Post;g;274.213623;342.2035217;13.61010361;15.94826603;21.24773558;299.1803574;16450
EL72530;D;Post;g;267.8061829;316.222229;14.79244709;16.60225487;23.05180774;283.9740637;16450
EL72530;D;Post;g;259.4691772;292.1167908;12.99685669;18.35456276;18.35683168;273.2539047;16450
EL72530;D;Post;g;268.7470398;266.3231506;13.27623272;14.96652889;14.89887453;249.5546749;16450
EL72530;D;Post;g;288.0736389;242.5724335;15.82858372;17.54941177;11.60945138;219.7415499;16450
EL72530;D;Post;g;329.8980103;342.1094055;11.69769287;13.36109734;10.63590759;267.2558435;16450
EL72530;V;Ant;g;261.2206116;190.5100555;14.6155014;17.5253582;17.22757988;;18342
EL72530;V;Ant;g;276.5150757;181.2532349;8.701768875;11.59436893;31.58757647;;18342
EL72530;V;Ant;g;264.2480164;168.6523895;16.97107315;18.23737144;17.24801636;;18342
EL72530;V;Ant;g;305.6465454;106.5261536;9.334627151;19.26610565;14.08144246;;18342
EL72530;V;Ant;g;277.1773376;84.61514282;8.261036873;13.74526215;12.22801252;;18342
EL72530;V;Post;g;263.373291;357.7630005;7.034247875;9.240510941;7.148216855;318.0883702;16393
EL72530;V;Post;g;319.3685608;357.7306824;12.10754681;14.89585781;9.829319422;286.0546411;16393
EL72530;V;Post;g;381.0444641;257.2286987;6.889657974;12.1582098;8.955535889;168.1778569;16393
EL72530;V;Post;g;312.791626;249.670517;14.2961235;23.42865562;17.67051697;205.2248451;16393
EL72530;V;Post;g;332.4830627;329.692688;6.309130192;7.423975468;13.13095688;255.2502154;16393
EL72530;V;Post;g;324.7279358;348.2322998;8.529314041;10.73834991;10.42603184;275.1501282;16393
EL72531;D;Ant;g;284.4447632;173.6713257;11.54767799;12.89783001;25.44476318;;25309
EL72531;D;Ant;g;393.4953613;159.7543182;9.954899788;22.18047333;16.09389181;;25309
EL72531;D;Ant;g;294.4003906;150.0505981;12.6578989;16.00041389;31.54822785;;25309
EL72531;D;Ant;g;360.8607178;147.8926086;14.86955166;16.81282425;38.33320438;;25309
EL72531;D;Ant;g;296.5935059;126.8264923;10.05210018;10.3689785;26.24834385;;25309
EL72531;D;Ant;g;294.3738403;105.619278;6.646305084;10.5407629;22.66468407;;25309
EL72531;D;Ant;g;319.033844;97.03993988;10.70065212;23.60054207;38.28885978;;25309
EL72531;D;Ant;g;344.6639709;90.80697632;17.69325066;31.674366;15.69197841;;25309
EL72531;D;Ant;g;308.0598145;74.12081146;10.81513882;12.14723396;27.26572601;;25309
EL72531;D;Post;g;335.494751;286.3725586;8.016581535;13.05581379;51.4563399;213.2359051;19720
EL72531;D;Post;g;348.6530762;247.1679535;14.24280739;24.60861588;11.16795349;172.3078398;19720
EL72531;D;Post;g;318.8493652;372.7611694;13.39584732;20.87288857;20.26405628;299.0727648;19720
EL72531;D;Post;g;299.698761;355.6810303;16.65077591;21.92596245;22.89985909;291.2260955;19720
EL72531;D;Post;g;295.9428101;325.104187;17.75024223;20.43163109;30.55868082;266.0207189;19720
EL72531;D;Post;g;287.658844;300.1251831;16.96374702;19.85882378;26.06116116;249.2918283;19720
EL72531;D;Post;g;296.9064026;272.7797546;15.77515125;17.76753807;20.29357485;221.6544391;19720
EL72531;D;Post;g;362.9505615;346.907959;10.12065887;13.34185505;12.82796317;260.7292695;19720
EL72531;V;Ant;g;277.4926147;220.9941101;18.01099777;23.47051239;15.20607038;;21875
EL72531;V;Ant;g;270.7980957;196.7013397;17.62887001;18.95202446;19.80034827;;21875
EL72531;V;Ant;g;272.8944397;173.6617126;18.55542755;23.3128891;24.8944397;;21875
EL72531;V;Ant;g;371.7192993;164.199585;13.66181564;25.61746597;19.60187479;;21875
EL72531;V;Ant;g;340.6976929;160.8960419;15.35242271;18.96147919;37.04107728;;21875
EL72531;V;Ant;g;272.9871826;150.9342041;16.70402336;21.6729641;21.98718262;;21875
EL72531;V;Ant;g;332.5153198;120.6395721;10.14435959;16.33948326;13.32406532;;21875
EL72531;V;Ant;g;257.2044678;112.4188385;13.13163757;18.87805557;15.62051721;;21875
EL72531;V;Post;g;324.0734558;377.6962585;18.53477097;21.92256927;20.00519033;301.815737;19841
EL72531;V;Post;g;356.686676;363.5221558;13.23900032;16.83685112;9.44258675;278.3930165;19841
EL72531;V;Post;g;292.7048645;337.8707581;23.93471527;32.18237305;23.21721932;278.7213038;19841
EL72531;V;Post;g;282.3477173;313.1154785;22.90394592;26.18873787;20.2111284;263.0236055;19841
EL72531;V;Post;g;368.8201294;305.2177124;13.25480652;21.22557449;28.23849783;218.9615733;19841
EL72531;V;Post;g;302.3442078;303.6494446;14.23416328;21.01441002;41.06298945;244.290612;19841
EL72531;V;Post;g;325.0919495;293.8547974;11.4580946;23.5349884;52.77114225;224.5976879;19841
EL72531;V;Post;g;353.9188538;289.0152283;11.59953499;16.30039215;49.45736781;208.3068771;19841
EL72531;V;Post;g;286.8560791;284.8731384;20.3072052;28.30509758;21.7288381;237.3557681;19841
EL72531;V;Post;g;377.5848694;278.9078979;23.43080521;34.45384979;35.91084141;191.2611865;19841
EL72531;V;Post;g;339.100647;255.53862;18.98059082;28.58053398;19.22750714;184.2172284;19841
EL72531;V;Post;g;367.8793335;335.1199646;6.864569664;12.89777374;13.06618927;248.0851848;19841
EL72531;V;Post;g;331.7518921;306.6665344;7.311124325;13.60390568;58.55897742;233.1872511;19841
EL72531;V;Post;g;362.9964905;349.6616516;5.855115414;9.375941277;11.01080578;263.3831682;19841
EL72533;D;Ant;g;239.9277191;235.2759094;10.51056767;15.64372349;15.92617139;;21407
EL72533;D;Ant;g;232.7302704;213.1766205;9.908871651;12.96913528;20.57171161;;21407
EL72533;D;Ant;g;237.202774;190.4990845;11.17781162;15.57662678;25.79612163;;21407
EL72533;D;Ant;g;295.4405212;172.3980713;14.33642578;18.93657684;36.03242919;;21407
EL72533;D;Ant;g;234.6146088;170.0760956;10.44577789;11.50870037;21.70006268;;21407
EL72533;D;Ant;g;227.050705;151.1086578;6.758872986;9.081508636;18.07269875;;21407
EL72533;D;Ant;g;250.4515991;135.4782104;13.13805008;19.72212219;34.54198094;;21407
EL72533;D;Ant;g;235.1988678;117.5496216;5.979076862;10.33794498;25.75930091;;21407
EL72533;D;Post;g;287.321228;386.4395447;10.98888969;22.43031502;18.03374117;355.063436;17441
EL72533;D;Post;g;266.9477539;373.3971558;17.03481293;19.83477211;22.95567099;354.7149696;17441
EL72533;D;Post;g;257.9101563;346.8243408;17.7862587;18.9855442;27.91015625;338.3772608;17441
EL72533;D;Post;g;244.5236053;325.1100464;15.9643898;21.3909111;21.1030091;330.17353;17441
EL72533;D;Post;g;250.4507446;298.2845154;13.92480373;19.89553642;19.61179043;306.4880935;17441
EL72533;D;Post;g;267.6375427;270.9907227;11.36817741;17.39766693;10.26624291;275.0177099;17441
EL72533;D;Post;g;313.7242737;381.8750916;14.77976704;16.62819099;9.796947327;338.5925925;17441
EL72533;D;Post;g;321.2627258;365.4497986;8.169380188;11.34501362;12.26244409;320.5284278;17441
EL72533;V;Ant;g;231.2203064;221.3929291;15.95483589;16.28774643;14.45731416;;19000
EL72533;V;Ant;g;288.0488281;145.7371063;7.107685566;13.62662411;11.96369633;;19000
EL72533;V;Post;g;322.7428284;359.0842896;9.946296692;15.05816364;11.84082767;314.1736372;17449
EL72533;V;Post;g;311.5330811;345.4613342;10.60210991;23.44746971;27.95898368;307.4713704;17449
EL72533;V;Post;g;222.8423767;335.0450439;6.199763775;9.536503792;6.679944735;352.1400409;17449
EL72533;V;Post;g;285.9577942;327.5968933;10.90856647;16.36917114;55.82023952;306.2245468;17449
EL72533;V;Post;g;288.8167419;309.0426331;5.713487148;11.20436287;48.68360488;289.5913741;17449
EL72533;V;Post;g;309.0785828;308.7532349;7.909157276;13.68741512;45.33052096;277.5603649;17449
EL72533;V;Post;g;259.3805237;301.4619141;11.58775616;20.2971077;29.01258539;302.6665894;17449
EL72533;V;Post;g;270.7108154;300.1924438;14.92306423;18.39545631;36.49773656;294.1653642;17449
EL72533;V;Post;g;291.5792236;272.5245361;10.61200714;15.34670448;15.52453613;259.6085113;17449
EL72533;V;Post;g;318.8467712;374.3965759;6.048997402;10.69618893;9.893103686;329.6197926;17449
EL72533;V;Post;g;280.3599854;270.606842;6.310751438;13.2382679;10.17747098;265.8036377;17449
EL72534;V;Ant;d;419.2800903;202.9226074;12.10799217;22.44390869;19.30012224;;18067
EL72534;V;Ant;d;446.2864685;201.0665283;13.91615582;19.64965248;35.60494551;;18067
EL72534;V;Ant;d;521.2318726;186.6711121;5.328130245;10.89114952;6.768127441;;18067
EL72534;V;Ant;d;451.441864;164.3790283;8.379416466;14.53224468;12.60127382;;18067
EL72534;V;Ant;d;540.1838379;130.5468292;5.11773777;9.611917496;7.276428038;;18067
EL72534;V;Post;d;479.6983948;397.8508606;5.06946373;8.128448486;5.720648402;369.9663207;14932
EL72534;V;Post;d;428.5982971;389.642395;4.632186413;9.734601974;5.625672325;339.8202131;14932
EL72534;V;Post;d;465.548584;367.3578796;4.701066494;8.397644043;27.52625932;336.487302;14932
EL72534;V;Post;d;482.0334167;361.434082;23.04392624;28.1312294;15.93288441;340.13205;14932
EL72534;V;Post;d;457.0127258;339.8104553;12.9859066;20.22280312;46.21929756;308.4680093;14932
EL72534;V;Post;d;490.9169922;338.8818054;21.46264267;23.27391243;15.35458935;326.7328568;14932
EL72534;V;Post;d;470.1600037;327.3785706;9.108664513;12.62662983;36.83999634;305.2622947;14932
EL72534;V;Post;d;453.5318909;320.3537903;10.42010117;12.43509388;48.10499274;290.153692;14932
EL72534;V;Post;d;414.1309814;308.5365906;20.94562912;36.89929962;34.36142331;260.16952;14932
EL72534;V;Post;d;380.6876526;280.2135315;6.558398247;7.087903023;9.829621531;220.3734205;14932
EL72534;V;Post;d;445.2420959;283.8338928;13.69746494;20.65723419;15.83389282;255.3279303;14932
EL72534;V;Post;d;418.9437561;363.6040039;6.344338417;13.32322407;10.853756;312.0827057;14932
EL72534;V;Post;d;446.5170593;351.3930969;4.497188568;9.757699966;40.18264576;313.2103252;14932
EL72534;V;Post;d;451.9514771;335.7286987;6.751982689;9.136499405;52.34116978;302.3497734;14932
EL72534;V;Post;d;422.4373474;376.0506592;4.933073044;10.36846256;7.080822903;324.9017112;14932
EL72535;D;Post;d;428.5099487;403.7717285;11.08304119;17.53297615;10.42149546;374.631113;17409
EL72535;D;Post;d;466.1672058;334.0473633;5.828333378;9.890489578;46.88814387;328.3395208;17409
EL72535;D;Post;d;473.7359619;294.7944641;11.54205608;18.72803307;12.79446411;299.9456307;17409
EL72535;D;Post;d;453.0213318;410.7053528;13.04069233;19.75368118;16.35658193;390.3515709;17409
EL72535;D;Post;d;475.1119995;398.9449768;16.900383;19.60770607;22.88806663;389.3062324;17409
EL72535;D;Post;d;454.3487854;368.1842957;6.659117222;8.538004875;47.89771857;352.4610462;17409
EL72535;D;Post;d;483.9172668;372.1598816;15.83810234;17.80951309;26.10839872;370.1543515;17409
EL72535;D;Post;d;496.4727478;350.2022095;15.11214066;19.05692482;22.18388311;358.3200323;17409
EL72535;D;Post;d;491.0897217;322.5323181;14.28029633;16.27603912;19.65022436;332.5768055;17409
EL72535;D;Post;d;480.7845459;288.2790527;6.051377296;8.353800774;6.279052734;299.045854;17409
EL72536;D;Post;g;284.7226257;372.1045227;5.747310638;9.336057663;21.96313651;326.590048;16275
EL72536;D;Post;g;270.8663635;357.253479;13.33875942;14.97117233;26.04504987;322.5318195;16275
EL72536;D;Post;g;251.129364;300.8154907;8.615652084;13.51322365;19.03926921;293.7903539;16275
EL72536;D;Post;g;255.6527405;268.8504639;8.372952461;10.47928333;17.656003;269.4442612;16275
EL72536;V;Post;g;318.9685669;346.0359497;5.812096596;8.073701859;8.268095989;286.2427302;16181
EL72536;V;Post;g;250.9292297;274.8865967;8.088938713;9.753062248;14.73746439;276.9099406;16181
EL72536;V;Post;g;303.5672607;258.3119812;7.275029659;15.66804695;24.31859812;226.5015192;16181
EL72536;V;Post;g;253.7344208;259.0635376;10.0752573;16.55744171;8.34241637;264.9712528;16181
EL72536;V;Post;g;297.620636;242.7606964;10.9730835;16.3354702;8.760696411;220.4558738;16181
EL72537;D;Ant;d;481.6867371;172.8178558;4.897039413;7.647828579;19.82975082;;14146
EL72537;D;Ant;d;496.5001831;161.1131592;6.45451355;8.890452385;9.126855272;;14146
EL72537;D;Post;d;435.8209534;397.9342041;5.73034668;6.634952545;12.76901959;335.0629134;13096
EL72537;D;Post;d;449.4505005;383.1155396;11.54384804;19.23461151;15.37607152;326.1128777;13096
EL72537;D;Post;d;463.6607971;318.1318359;6.623438358;9.903319359;17.12615809;274.2178382;13096
EL72538;D;Ant;g;183.9728851;151.9067993;7.71626091;11.25549126;24.24361169;;17353
EL72538;D;Ant;g;171.5222778;138.091568;5.772228718;10.74856663;12.18153025;;17353
EL72538;D;Post;g;251.6987152;392.3187561;9.544527054;14.46418858;20.05450934;396.1641477;15330
EL72538;D;Post;g;238.7607727;374.8851318;16.55435181;20.76576424;30.92791817;390.6684006;15330
EL72538;D;Post;g;227.7445221;350.8122253;13.39699841;21.58020592;28.82765874;380.1866798;15330
EL72538;D;Post;g;215.9806519;320.263855;7.868387699;11.85026073;21.98065186;367.5339861;15330
EL72538;D;Post;g;218.9797058;293.3244629;8.120215416;8.85508728;18.49211091;347.924744;15330
EL72538;V;Post;g;281.7416992;388.8680725;7.596714497;15.15185452;7.136603465;375.8739916;15395
EL72538;V;Post;g;285.7477417;375.6722717;5.700633526;10.23851871;7.259659516;362.709567;15395
EL72538;V;Post;g;230.526413;368.8769531;5.658215046;7.621780396;28.7435087;391.5425007;15395
EL72538;V;Post;g;279.9259644;324.2037964;11.32623005;14.89729023;31.01382855;325.3928192;15395
EL72538;V;Post;g;256.7531738;274.993988;7.491875648;15.74730492;8.454809925;307.0827541;15395
EL72539;D;Post;d;465.2120667;352.6261902;13.13827991;22.36209106;33.11867682;308.366753;18026
EL72539;D;Post;d;477.275116;326.6927795;13.66762733;22.40513802;31.17988274;294.570695;18026
EL72539;D;Post;d;492.7958374;294.5451355;8.852131844;10.66089249;21.49847662;280.9937933;18026
EL72539;V;Post;d;463.2423096;395.230011;6.836737156;12.76199245;5.769989014;343.5855689;17864
EL72539;V;Post;d;417.1409302;348.2582703;6.144241333;9.14450264;7.350272529;280.4719786;17864
EL72539;V;Post;d;474.1511536;293.1366577;11.83003139;21.33659744;40.84884644;267.0468671;17864
EL72539;V;Post;d;470.0477905;266.8668213;14.99486828;19.09195709;24.86682129;245.3761671;17864
EL72539;V;Post;d;421.3859558;355.9997864;8.60868454;9.79049778;7.652006127;289.292453;17864
EL72540;D;Ant;g;179.4162598;151.014267;9.606713295;10.56618309;12.2548326;;17330
EL72542;D;Ant;d;553.5855713;185.3035583;6.618981838;11.04023933;31.92132598;;18591
EL72542;D;Ant;d;560.5320435;165.5833435;8.277119637;14.27272701;34.45912215;;18591
EL72542;D;Ant;d;563.1771851;146.1903992;5.431220531;8.907576561;39.15632195;;18591
EL72542;D;Ant;d;587.2406006;97.4042511;5.516038418;9.939587593;10.4042511;;18591
EL72542;D;Post;d;459.171814;345.052063;9.982293129;11.79489803;8.186642914;287.2791918;15862
EL72542;D;Post;d;540.5875854;321.1691589;6.527546406;7.063812733;5.828861945;330.6528577;15862
EL72542;D;Post;d;519.5071411;298.8913574;7.594145298;13.29379368;31.09871311;300.51917;15862
EL72542;D;Post;d;548.2037354;295.5978699;5.649992466;11.51422596;5.827017441;322.6081423;15862
EL72542;D;Post;d;520.4129639;274.0922546;5.28342104;10.02109623;32.15167488;287.6731722;15862
EL72542;D;Post;d;531.6781006;263.1168213;7.367409706;11.09335899;19.65556266;292.0269324;15862
EL72542;D;Post;d;528.2073975;243.9315033;7.933928967;9.902727127;11.9315033;280.3217395;15862
EL72542;D;Post;d;507.5366821;232.5666962;6.025945187;12.76369381;6.556117517;256.7875862;15862
EL72543;V;Ant;d;551.3552856;160.3605804;12.28283691;18.38569069;25.07760275;;17796
EL72543;V;Ant;d;548.8272095;114.241539;6.962432861;13.70670986;8.190691024;;17796
EL72544;D;Ant;g;255.7200928;108.7262802;23.75166512;44.21831131;17.77280937;;18956
EL72544;D;Ant;g;201.5207977;94.34401703;9.914518356;10.56513786;24.38891561;;18956
EL72544;D;Post;g;292.9645386;371.1055908;6.748035431;8.370005608;18.89440918;316.1720753;18922
EL72544;D;Post;g;240.2120972;318.388092;4.863423824;10.44564056;12.12356457;308.0693825;18922
EL72544;D;Post;g;237.4946289;298.9422607;9.375371933;13.17028809;15.49462891;296.8286217;18922
EL72544;D;Post;g;237.12854;264.7128601;7.42790556;8.274736404;11.73156995;275.7171529;18922
EL72545;D;Post;d;473.8045654;382.1456299;7.682343006;8.212356567;15.85437012;340.6273537;18328
EL72545;D;Post;d;488.9309692;369.8836975;18.0218029;21.58848763;18.10348044;339.1812636;18328
EL72545;D;Post;d;501.5109558;342.5115662;16.3216877;29.88801384;21.94996246;325.6882911;18328
EL72545;D;Post;d;514.9703979;303.0285034;11.26096725;15.00785446;16.52806648;306.8821588;18328
EL72545;D;Post;d;515.2246094;272.7041321;8.188837051;12.67303848;13.06699582;287.5953138;18328
EL72545;V;Ant;d;480.7033386;199.4095612;6.829723358;7.295167446;28.8292891;;16777
EL72545;V;Ant;d;508.2227783;117.0785675;21.1986599;38.82187653;15.82322943;;16777
EL72545;V;Post;d;516.1914063;271.2404175;12.67580891;19.38881493;12.06216416;287.4710899;18348
EL72545;V;Post;d;450.3035889;254.0975647;6.427245617;12.79152775;24.55094503;226.2221644;18348
EL72546;D;Post;d;476.5529175;386.8193054;10.46202755;15.42312527;18.50459492;357.7007619;19994
EL72546;D;Post;d;512.30896;341.2237549;15.35878849;28.12817383;20.72719744;343.1563417;19994
EL72546;D;Post;d;524.1051636;322.8620605;5.17277813;10.33434868;13.02488543;338.0595575;19994
EL72546;D;Post;d;524.1785889;303.3664551;11.3377676;15.49302292;17.15496699;324.7646706;19994
EL72546;D;Post;d;523.182251;270.3043213;7.298734188;8.888472557;14.47264212;302.8614964;19994
EL72546;V;Post;d;432.0887756;330.5068665;6.149325848;9.472505569;7.514416469;286.3599022;19928
EL72547;D;Ant;d;559.9788208;230.5123596;7.656351089;10.70431232;26.6267334;;20950
EL72547;D;Ant;d;567.446228;214.0766602;6.417629242;9.915254593;25.80052388;;20950
EL72547;D;Ant;d;579.9348755;183.3219604;8.534222603;11.05904484;32.3453015;;20950
EL72547;D;Ant;d;590.338562;171.3995514;9.019445419;12.50946236;22.46108365;;20950
EL72548;D;Ant;g;226.961792;164.0771637;10.85682774;16.68770981;31.23631192;;17022
EL72548;D;Ant;g;216.6921997;148.6112823;9.014203072;12.39190006;24.00103743;;17022
EL72548;D;Post;g;298.4389038;362.2619934;8.768600464;15.52630711;20.71759426;302.9478173;10905
EL72548;D;Post;g;280.455719;353.9893799;11.41893101;15.69318199;25.07848889;306.3430835;10905
EL72548;D;Post;g;265.559845;339.1277771;8.240131378;17.17255592;20.24048333;303.9369747;10905
EL72548;D;Post;g;251.7349548;322.5444336;6.654202461;13.06102371;14.28594465;300.9966749;10905
EL72548;V;Ant;g;240.047348;171.1908875;10.8038044;18.54185104;30.43203691;;14066
EL72548;V;Ant;g;231.3520203;156.6134186;9.085300446;13.100914;23.30807532;;14066
EL72548;V;Post;g;308.9829102;323.8969727;5.961850643;8.492313385;29.22252931;265.2415186;10859
EL72548;V;Post;g;299.5982666;317;5.995013237;7.147967815;40.83478004;265.2928653;10859
EL72548;V;Post;g;311.7618408;370.1749573;7.68636322;7.709584713;6.664592832;302.7943939;10859
EL72548;V;Post;g;302.4473267;352.517334;7.467126846;16.3122139;23.96672725;292.5895687;10859
EL72548;V;Post;g;271.5756531;336.2771606;9.824520111;10.22785759;27.57565308;297.8828828;10859
EL72548;V;Post;g;263.401947;320.4677429;12.24867916;22.16484833;24.24091673;291.4328334;10859
EL72548;V;Post;g;316.657074;277.149353;6.644181252;11.07804871;7.149353027;223.6225564;10859
EL72549;D;Ant;g;223.8490143;179.0965424;12.54160404;18.85227966;34.61131503;;16051
EL72549;D;Ant;g;214.1593323;162.8344879;10.51584435;11.94051552;25.30185475;;16051
EL72549;D;Post;g;284.3935547;391.72229;12.76113033;18.11109161;22.62448908;368.0435007;10929
EL72549;D;Post;g;265.456604;380.1531067;13.13113976;18.17623329;21.40797342;368.6038818;10929
EL72549;D;Post;g;251.3626709;361.6616821;10.89619541;19.22760201;19.587557;362.0589798;10929
EL72549;D;Post;g;240.7011108;341.507843;7.818485737;13.17290688;12.53377314;353.3896295;10929
EL72549;V;Ant;g;211.7512817;184.1172485;9.602823257;12.19716454;22.32671275;;14244
EL72549;V;Post;g;286.8933716;367.7637329;7.025193691;12.05141258;33.30285837;346.3966881;10850
EL72549;V;Post;g;266.269043;347.4570007;6.408852577;11.3769331;37.43303651;341.696263;10850
EL72549;V;Post;g;299.3264465;400.058075;7.634869099;9.255637169;6.801817786;367.852376;10850
EL72549;V;Post;g;287.5944519;382.2475586;10.11877441;12.78312111;26.28194991;358.285351;10850
EL72549;V;Post;g;272.9169312;375.3320313;6.14411211;8.983455658;30.19958159;360.4156022;10850
EL72549;V;Post;g;259.1688538;363.997345;8.473814011;10.92153454;25.13687172;359.1612145;10850
EL72549;V;Post;g;251.3996429;347.3960266;10.49943638;20.50067902;23.88281746;350.9187266;10850
EL72549;V;Post;g;271.2091675;325.1242676;7.924089909;14.41906834;22.12426758;321.134277;10850
EL72550;D;Ant;g;228.684021;169.5345306;11.61784458;18.58114624;31.63293368;;17281
EL72550;D;Ant;g;215.2865448;155.8334503;8.189670563;11.31703377;24.76093364;;17281
EL72550;D;Ant;g;203.0437164;142.6169891;7.894802094;8.408145905;11.61698914;;17281
EL72550;D;Post;g;315.9691772;367.7348328;15.06657887;17.19187546;19.3087713;289.5697548;11233
EL72550;D;Post;g;298.2446289;360.375;17.36528969;18.44613075;25.36365784;290.8633091;11233
EL72550;D;Post;g;280.1774902;348.1143188;15.04731178;20.25704765;18.86627078;289.4507244;11233
EL72550;D;Post;g;266.2745667;328.1240845;9.303293228;13.01644516;14.29346442;281.003899;11233
EL72550;D;Post;g;261.2514648;309.3945313;6.548877239;8.476618767;11.15367367;269.5570286;11233
EL72550;V;Ant;g;225.5850525;158.0970154;9.105132103;11.83135033;23.09701538;;15353
EL72550;V;Ant;g;214.305542;145.6306458;7.368888378;9.621152878;9.902770394;;15353
EL72550;V;Post;g;316.4610596;344.9215698;7.677033901;12.99650764;34.14308274;268.7614884;11217
EL72550;V;Post;g;273.1901245;297.5858154;10.7126503;19.71233749;10.10271012;252.8291888;11217
EL72550;V;Post;g;354.1573486;288.5588684;29.0580101;47.6350708;17.84265137;201.6943707;11217
EL72550;V;Post;g;333.2572021;371.7513428;8.547250748;9.394843102;7.455224741;286.5771761;11217
EL72550;V;Post;g;320.6582031;354.8664551;10.4227066;14.83350945;26.76712345;275.9180274;11217
EL72550;V;Post;g;306.1213989;349.7484131;7.766290188;9.718173027;37.44873653;277.7789317;11217
EL72550;V;Post;g;290.3370056;343.0583191;9.011364937;11.93652725;28.60983634;279.7777955;11217
EL72550;V;Post;g;281.0088806;326.6094666;12.52626038;21.99887276;25.86512884;271.10595;11217
EL72550;V;Post;g;298.8444214;302.5518494;7.109724998;9.662730217;25.23787964;241.1719254;11217
EL72551;V;Ant;d;516.5182495;193.8239136;6.259129524;7.842054367;9.485991631;;12867
EL72552;D;Ant;g;226.8259277;193.809845;10.0188694;18.22104454;33.02947873;;14859
EL72552;D;Ant;g;214.9923401;179.22789;9.429336548;14.90339661;28.71222451;;14859
EL72552;D;Ant;g;203.684082;165.925766;8.186285973;10.06752014;22.51759699;;14859
EL72552;D;Post;g;309.358429;368.9794006;4.936893463;9.515177727;7.036238796;304.0830558;9177
EL72552;D;Post;g;296.6893921;364.3535156;10.92612934;15.00513172;19.06154276;306.6120147;9177
EL72552;D;Post;g;279.411438;355.9318237;10.36442566;15.81447792;23.6604702;309.2526372;9177
EL72552;D;Post;g;263.2232971;343.7541199;9.026548386;17.05526543;18.13580709;309.4554191;9177
EL72552;D;Post;g;250.6691132;327.8430176;6.865563393;12.96360207;11.46299184;305.7714066;9177
EL72552;V;Ant;g;216.443924;197.0951538;9.791052818;14.79009628;27.93609478;;12066
